PMID	Gene Name	Gene Type	Cell Name	Cell Type	Tissue Type	Experiment Type	Experimental Method	Title	Function	GeneNameText	id	Interacting Gene	CellOntologyID	Marker Type	Disease Name
22138297	CREB1	TF	Epithelial cell	Normal cell	Lung	low-throughput + high-throughput	qRT--PCR;weston blot;Sequencing technique	MAPK- and PKC/CREB-dependent induction of interleukin-11 by the environmental contaminant formaldehyde in human bronchial epithelial cells	CREB was required for the up-regulation of IL-11 by FA.		3779	IL11	CL_0000066	Disease Marker	Lung Inflammatory diseases
22138297	MAPK3	I Marker	Epithelial cell	Normal cell	Lung	low-throughput + high-throughput	qRT--PCR;weston blot;Sequencing technique	MAPK- and PKC/CREB-dependent induction of interleukin-11 by the environmental contaminant formaldehyde in human bronchial epithelial cells	MAPK3 and p38 MAPK chemical inhibitors counteracted FA-mediated induction of IL-11.		3780	IL11	CL_0000066	Disease Marker	Lung Inflammatory diseases
22138297	MAPK1	I Marker	Epithelial cell	Normal cell	Lung	low-throughput + high-throughput	qRT--PCR;weston blot;Sequencing technique	MAPK- and PKC/CREB-dependent induction of interleukin-11 by the environmental contaminant formaldehyde in human bronchial epithelial cells	MAPK1 and p38 MAPK chemical inhibitors counteracted FA-mediated induction of IL-11.		3781	IL11	CL_0000066	Disease Marker	Lung Inflammatory diseases
22141360	RUNX2	TFMarker	Periodontal ligament cell	Normal cell	Periodontal ligament	low-throughput	Immunohistochemistry;PCR;RT-PCR;Microscopic Immunohistochemistry;Immunocytochemistry	Adsorption of Enamel Matrix Proteins to a Bovine-Derived Bone Grafting Material and Its Regulation of Cell Adhesion, Proliferation, and Differentiation	RUNX2 is a marker in periodontal ligament cell		3782	COL1A1;ALPL		Cell Marker	
22141360	ALPL	TFMarker	Periodontal ligament cell	Normal cell	Periodontal ligament	low-throughput	Immunohistochemistry;PCR;RT-PCR;Microscopic Immunohistochemistry;Immunocytochemistry	Adsorption of Enamel Matrix Proteins to a Bovine-Derived Bone Grafting Material and Its Regulation of Cell Adhesion, Proliferation, and Differentiation	ALP is a marker in periodontal ligament cell		3783	COL1A1;RUNX2		Cell Marker	
22141360	COL1A1	TFMarker	Periodontal ligament cell	Normal cell	Periodontal ligament	low-throughput	Immunohistochemistry;PCR;RT-PCR;Microscopic Immunohistochemistry;Immunocytochemistry	Adsorption of Enamel Matrix Proteins to a Bovine-Derived Bone Grafting Material and Its Regulation of Cell Adhesion, Proliferation, and Differentiation	COL1A1 is a marker in periodontal ligament cell		3784	ALPL;RUNX2		Cell Marker	
22172948	POU5F1	TFMarker	Stem cell	Normal cell	Embryo	low-throughput	Immunohistochemistry;RT-PCR;Immunocytochemistry	Accelerated generation of human induced pluripotent stem cells with retroviral transduction and chemical inhibitors under physiological hypoxia	A new combination of chemical inhibitors under a setting of physiological hypoxia in conjunction with retroviral transduction of POU5F1, SOX2, KLF4, and MYCL is used to accelerate generation of human iPS cells from adipose-derived stem (ADS) cells		3785	KLF4;SOX2;MYCL	CL_0000034	Cell Marker	
22172948	SOX2	TFMarker	Stem cell	Normal cell	Embryo	low-throughput	Immunohistochemistry;RT-PCR;Immunocytochemistry	Accelerated generation of human induced pluripotent stem cells with retroviral transduction and chemical inhibitors under physiological hypoxia	A new combination of chemical inhibitors under a setting of physiological hypoxia in conjunction with retroviral transduction of POU5F1, SOX2, KLF4, and MYCL is used to accelerate generation of human iPS cells from adipose-derived stem (ADS) cells		3786	KLF4;POU5F1;MYCL	CL_0000034	Cell Marker	
22172948	KLF4	TFMarker	Stem cell	Normal cell	Embryo	low-throughput	Immunohistochemistry;RT-PCR;Immunocytochemistry	Accelerated generation of human induced pluripotent stem cells with retroviral transduction and chemical inhibitors under physiological hypoxia	A new combination of chemical inhibitors under a setting of physiological hypoxia in conjunction with retroviral transduction of POU5F1, SOX2, KLF4, and MYCL is used to accelerate generation of human iPS cells from adipose-derived stem (ADS) cells		3787	POU5F1;SOX2;MYCL	CL_0000034	Cell Marker	
22172948	MYCL	TFMarker	Stem cell	Normal cell	Embryo	low-throughput	Immunohistochemistry;RT-PCR;Immunocytochemistry	Accelerated generation of human induced pluripotent stem cells with retroviral transduction and chemical inhibitors under physiological hypoxia	A new combination of chemical inhibitors under a setting of physiological hypoxia in conjunction with retroviral transduction of POU5F1, SOX2, KLF4, and MYCL is used to accelerate generation of human iPS cells from adipose-derived stem (ADS) cells		3788	KLF4;POU5F1;SOX2	CL_0000034	Cell Marker	
22174877	ASCL1	TF	Astrocyte cell	Normal cell	Brain	low-throughput + high-throughput	Immunohistochemistry;PCR;Weston blot;Immunocytochemical;Sequencing technique	Efficient Conversion of Astrocytes to Functional Midbrain Dopaminergic Neurons Using a Single Polycistronic Vector	ASCL1 is used to be delivered in a single polycistronic lentiviral vector		3789	TH;DDC	CL_0000127	Disease Marker	Parkinson's Diseas
22174877	LMX1B	TF	Astrocyte cell	Normal cell	Brain	low-throughput + high-throughput	Immunohistochemistry;PCR;Weston blot;Immunocytochemical;Sequencing technique	Efficient Conversion of Astrocytes to Functional Midbrain Dopaminergic Neurons Using a Single Polycistronic Vector	LMX1B is used to be delivered in a single polycistronic lentiviral vector		3790	TH;DDC	CL_0000127	Disease Marker	Parkinson's Diseas
22174877	NR4A2	TF	Astrocyte cell	Normal cell	Brain	low-throughput + high-throughput	Immunohistochemistry;PCR;Weston blot;Immunocytochemical;Sequencing technique	Efficient Conversion of Astrocytes to Functional Midbrain Dopaminergic Neurons Using a Single Polycistronic Vector	NR4A2 is used to be delivered in a single polycistronic lentiviral vector		3791	TH;DDC	CL_0000127	Disease Marker	Parkinson's Diseas
22174877	TH	T Marker	Astrocyte cell	Normal cell	Brain	low-throughput + high-throughput	Immunohistochemistry;PCR;Weston blot;Immunocytochemical;Sequencing technique	Efficient Conversion of Astrocytes to Functional Midbrain Dopaminergic Neurons Using a Single Polycistronic Vector	The three-factor combination of ASCL1, LMX1B, and NURR1 resulted in the most robust expression of TH and DDC		3792	LMX1B;NR4A2;ASCL1	CL_0000127	Disease Marker	Parkinson's Diseas
22174877	DDC	T Marker	Astrocyte cell	Normal cell	Brain	low-throughput + high-throughput	Immunohistochemistry;PCR;Weston blot;Immunocytochemical;Sequencing technique	Efficient Conversion of Astrocytes to Functional Midbrain Dopaminergic Neurons Using a Single Polycistronic Vector	The three-factor combination of ASCL1, LMX1B, and NURR1 resulted in the most robust expression of TH and DDC		3793	LMX1B;NR4A2;ASCL1	CL_0000127	Disease Marker	Parkinson's Diseas
22182694	IL12RB2	T Marker	T cell	Normal cell	Lymph	low-throughput	Weston blot;Flow cytometry;Immunoblotting	Preliminary study: Treatment with intramuscular interferon beta-1a results in increased levels of IL- 12Rb2+ and decreased levels of IL23R+ CD4+ T - Lymphocytes in multiple sclerosis	This finding was substantiated by demonstrating that Stat4 phosphorylation, a transcription factor for IL-12, was increased after treatment.		3794	STAT4	CL_0000084	Disease Marker	Multiple sclerosis
22237624	SNAI2	TF	Endothelial cell	Normal cell	Skin	low-throughput	PCR;Weston blot;Immunofluorescent staining	Kaposi Sarcoma Herpesvirus Promotes Endothelial-to-Mesenchymal Transition through Notch-Dependent Signaling	Slug is a transcription factor that affects Dermal microvascular endothelial cells		3795	TGFB1	CL_0000115	Disease Marker	AIDS
22237624	ZEB1	TF	Endothelial cell	Normal cell	Skin	low-throughput	PCR;Weston blot;Immunofluorescent staining	Kaposi Sarcoma Herpesvirus Promotes Endothelial-to-Mesenchymal Transition through Notch-DependentSignaling	ZEB1 is a transcription factor that affects Dermal microvascular endothelial cells		3796	TGFB1	CL_0000115	Disease Marker	AIDS
22237624	TGFB1	T Marker	Endothelial cell	Normal cell	Skin	low-throughput	PCR;Weston blot;Immunofluorescent staining	Kaposi Sarcoma Herpesvirus Promotes Endothelial-to-Mesenchymal Transition through Notch-DependentSignaling	Upon KSHV infection, primary dermal microvascular endothelial cells lost expression ofendothelial markers and acquired expression of mesenchymal markers, displaying new invasive andmigratory properties along with increased survival. KSHV activated Notch-induced transcription factorsSlug and ZEB1, and canonical Notch signaling was required for KSHV-induced EndMT. In contrast, KSHV didnot utilize the TGFb signaling pathway, which has also been linked to EndMT.		3797	ZEB1;SNAI2	CL_0000115	Disease Marker	AIDS
22241686	RUNX2	TF Pmarker	Lip cell	Normal cell	Labial palate	high-throughput	Single-nucleotide polymorphisms	Evidence of Gene-Environment Interaction for theRUNX2Gene and Environmental Tobacco Smoke inControlling the Risk of Cleft Lip with/without Cleft Palate	RUNX2 may influence susceptibility to CL/P through interacting with ETS.		3798			Disease Marker	Nonsyndromic cleft lip with/without cleft palate
22241686	RUNX2	TF Pmarker	Lip cell	Normal cell	Labial palate	high-throughput	Single-nucleotide polymorphisms	"Evidence of Gene-Environment Interaction for the RUNX2 Gene and Environmental Tobacco Smoke in
Controlling the Risk of Cleft Lip with/without Cleft Palate"	RUNX2 may influence susceptibility to nonsyndromic cleft lip with/without cleft palate (CL/P)  through interacting with ETS.		3799			Disease Marker	Nonsyndromic cleft lip with/without cleft palate
22266139	TGFB1	TF	Epithelial cell	Normal cell	Kidney	low-throughput + high-throughput	Western blot;qRT-PCR;RNA-Seq	Next-generation sequencing identifies TGF-β1-associated gene expression profiles in renal epithelial cells reiterated in human diabetic nephropathy	Transforming growth factor-beta (TGF-β1) is implicated in the onset and progression of renal fibrosis and diabetic nephropathy (DN), leading to a loss of epithelial characteristics of tubular cells.		3800	NUAK1	CL_0000066	Disease Marker	Renal Fibrosis and diabetic nephropathy
22266139	NUAK1	T Marker	Epithelial cell	Normal cell	Kidney	low-throughput + high-throughput	Western blot;qRT-PCR;RNA-Seq	Next-generation sequencing identifies TGF-β1-associated gene expression profiles in renal epithelial cells reiterated in human diabetic nephropathy	ARK5, encoding an AMP-related kinase, and TGFBI — encoding transforming growth factor, betainduced protein were induced by TGF-β1 and also upregulated in human DN.		3801	TGFB1	CL_0000066	Disease Marker	Renal Fibrosis and diabetic nephropathy
22292774	TGFB1	TFMarker	Epithelial cell	Normal cell	Epithelium	low-throughput	Western blot;Immunofluorescent staining;Microscopic observation	Cross-talk between TGFβ1 and EGFR signalling pathways induces TM4SF5 expression and epithelial–mesenchymal transition	We found that TGFβ1 (transforming growth factor β1)-mediated Smad activation caused TM4SF5 expression and EMT, and activation of the EGFR [EGF (epidermal growth factor) receptor]pathway.		3802	TM4SF5	CL_0000066	Disease Marker	Fibrosis and Cancer
22292774	EGFR	TF	Epithelial cell	Normal cell	Epithelium	low-throughput	Western blot;Immunofluorescent staining;Microscopic observation	Cross-talk between TGFβ1 and EGFR signalling pathways induces TM4SF5 expression and epithelial–mesenchymal transition	We found that TGFβ1 (transforming growth factor β1)-mediated Smad activation caused TM4SF5 expression and EMT, and activation of the EGFR [EGF (epidermal growth factor) receptor]pathway.		3803	TM4SF5	CL_0000066	Disease Marker	Fibrosis and Cancer
22298374	TM4SF5	T Marker	Epithelial cell	Normal cell	Epithelium	low-throughput	Microscopic observation	Cross-talk between TGFβ1 and EGFR signalling pathways induces TM4SF5 expression and epithelial–mesenchymal transition	We found that TGFβ1 (transforming growth factor β1)-mediated Smad activation caused TM4SF5 expression and EMT, and activation of the EGFR [EGF (epidermal growth factor) receptor]pathway.		3804	EGFR;TGFB1	CL_0000066	Disease Marker	Fibrosis and Cancer
22370001	BMP2	TFMarker	Progenitor cell	Normal cell	Muscle	low-throughput	RT-PCR;sqPCR;qPCR;Immunofluorescent staining;Microscopic observation	Noggin recruits mesoderm progenitors from the dorsal aorta to a skeletal myogenic fate	Results indicated that Noggin stimulates while BMP2/4 inhibits myogenesis from dorsal aorta progenitors; neutralizing antibodies and shRNA greatly reduce these effects.		3805	BMP4		Cell Marker	
22370001	BMP4	TFMarker	Progenitor cell	Normal cell	Muscle	low-throughput	RT-PCR;sqPCR;qPCR;Immunofluorescent staining;Microscopic observation	Noggin recruits mesoderm progenitors from the dorsal aorta to a skeletal myogenic fate	Results indicated that Noggin stimulates while BMP2/4 inhibits myogenesis from dorsal aorta progenitors; neutralizing antibodies and shRNA greatly reduce these effects.		3806	BMP2		Cell Marker	
22464764	HOXA5	TFMarker	Keratinocytes cell	Normal cell	Epidermis	low-throughput	Western blot;qPCR;Immunofluorescent staining;Flow-throughput cytometry;Immunohistochemistry;Microscopic observation	HOXA5 inhibits keratinocytes growth and epidermal formation in organotypic cultures in vitro and in vivo	Transcription factor HOXA5 regulates keratinocyte growth and epidermatogenesis in organotypic cultures in vitro and in vivo		3807	PCNA	CL_0000312	Cell Marker	
22484020	STAT3	TFMarker	Lymphoid cell	Normal cell	Intestine	low-throughput	Microscopic observation	Expression Patterns of TNFα, MAdCAM1, and STAT3 in Intestinal and Skin Manifestations of Inflammatory Bowel Disease	STAT3 was overexpressed in the intestinal mucosa of active and non-active IBD, and a similar upregulation was seen in skin biopsies from EN and PG, but not in psoriasis.		3808	STAT1	CL_0000542	Cell Marker	
22484020	STAT3	TFMarker	Lymphoid cell	Normal cell	Intestine	low-throughput	Microscopic observation	Expression Patterns of TNFα, MAdCAM1, and STAT3 in Intestinal and Skin Manifestations of Inflammatory Bowel Disease	STAT3 was overexpressed in the intestinal mucosa of active and non-active IBD, and a similar upregulation was seen in skin biopsies from EN and PG, but not in psoriasis.		3809	STAT1	CL_0001065	Cell Marker	
22484020	STAT1	TFMarker	Lymphoid cell	Normal cell	Intestine	low-throughput	Microscopic observation	Expression Patterns of TNFα, MAdCAM1, and STAT3 in Intestinal and Skin Manifestations of Inflammatory Bowel Disease	We performed immunohistochemistry for TNFα, NFκB, STAT1/STAT3, MAdCAM1, CD20/68, caspase 3/9, IFNγ, and Hsp-27/70 on 240 intestinal [55 controls, 185 IBD] and 64 skin biopsies.		3810	STAT3	CL_0000542	Cell Marker	
22484020	STAT1	TFMarker	Lymphoid cell	Normal cell	Intestine	low-throughput	Microscopic observation	Expression Patterns of TNFα, MAdCAM1, and STAT3 in Intestinal and Skin Manifestations of Inflammatory Bowel Disease	We performed immunohistochemistry for TNFα, NFκB, STAT1/STAT3, MAdCAM1, CD20/68, caspase 3/9, IFNγ, and Hsp-27/70 on 240 intestinal [55 controls, 185 IBD] and 64 skin biopsies.		3811	STAT3	CL_0001065	Cell Marker	
22491226	POU5F1	TF	Stem cell	Normal cell	Embryo	low-throughput	qPCR;Immunofluorescent staining;qRT-PCR	Reprogramming Human Somatic Cells into Induced Pluripotent Stem Cells (iPSCs) Using Retroviral Vector with GFP	Four transcription factors (OCT4, SOX2, KLF4 and MYC) can reprogram human embryonic stem cells into induced pluripotent stem cells		3812		CL_0000034	Cell Marker	
22491226	SOX2	TF	Stem cell	Normal cell	Embryo	low-throughput	qPCR;Immunofluorescent staining;qRT-PCR	Reprogramming Human Somatic Cells into Induced Pluripotent Stem Cells (iPSCs) Using Retroviral Vector with GFP	Four transcription factors (OCT4, SOX2, KLF4 and MYC) can reprogram human embryonic stem cells into induced pluripotent stem cells		3813		CL_0000034	Cell Marker	
22491226	KLF4	TF	Stem cell	Normal cell	Embryo	low-throughput	qPCR;Immunofluorescent staining;qRT-PCR	Reprogramming Human Somatic Cells into Induced Pluripotent Stem Cells (iPSCs) Using Retroviral Vector with GFP	Four transcription factors (OCT4, SOX2, KLF4 and MYC) can reprogram human embryonic stem cells into induced pluripotent stem cells		3814		CL_0000034	Cell Marker	
22491226	MYC	TF	Stem cell	Normal cell	Embryo	low-throughput	qPCR;Immunofluorescent staining;qRT-PCR	Reprogramming Human Somatic Cells into Induced Pluripotent Stem Cells (iPSCs) Using Retroviral Vector with GFP	Four transcription factors (OCT4, SOX2, KLF4 and MYC) can reprogram human embryonic stem cells into induced pluripotent stem cells		3815		CL_0000034	Cell Marker	
22491467	POU5F1	TFMarker	Epithelial cell	Normal cell	Lung	low-throughput	Flow-throughput cytometry;Immunofluorescent staining	Oct4+ Stem/Progenitor Swine Lung Epithelial Cells Are Targets for Influenza Virus Replication	OCT4 is a transcription factor regulating Lung stem/progenitor epithelial cell, and also a marker of Lung stem/progenitor epithelial cell		3816	FUT4	CL_0000066	Disease Marker	Influenza virus infection
